Name,WAR
John Olerud*\olerujo01,7.6
Omar Olivares\olivaom01,0
Darren Oliver\oliveda02,0
Joe Oliver\olivejo01,-0.4
Gregg Olson\olsongr01,0.2
Mike Oquist\oquismi01,0
Luis Ordaz\ordazlu01,-1
Magglio Ordonez\ordonma01,0.6
Rey Ordonez\ordonre01,-1.7
Kevin Orie\orieke01,-0.6
Jesse Orosco\oroscje01,0
David Ortiz*\ortizda01,0.7
Hector Ortiz\ortizhe01,-0.2
Russ Ortiz\ortizru01,0.5
Donovan Osborne#\osbordo01,-0.2
Keith Osik\osikke01,-0.4
Antonio Osuna\osunaan01,0
Willis Otanez\otanewi01,-0.1
Eric Owens\owenser01,-0.6
Tom Pagnozzi\pagnoto01,-0.4
Lance Painter*\paintla01,0.2
Donn Pall\palldo01,0
Orlando Palmeiro*\palmeor01,0.1
Rafael Palmeiro*\palmera01,6.3
Dean Palmer\palmede01,1.6
Jose Paniagua\paniajo01,0
Craig Paquette\paquecr01,-0.2
Mark Parent\parenma01,-0.2
Chan Ho Park\parkch01,0.2
Jim Parque*\parquji01,0
Steve Parris\parrist01,-0.2
Bronswell Patrick\patribr01,0.2
Bob Patterson\pattebo01,0
Danny Patterson\patteda04,0
Carl Pavano\pavanca01,0
Roger Pavlik\pavliro01,0
Jay Payton\paytoja01,0
Angel Pena\penaan01,0
Terry Pendleton#\pendlte01,-0.7
Brad Pennington*\pennibr01,0
Troy Percival\percitr01,0
Carlos Perez*\perezca01,0.3
Eddie Perez\perezed02,1.9
Eduardo Perez\perezed01,0.5
Neifi Perez#\perezne01,-1.1
Odalis Perez*\perezod01,0
Robert Perez\perezro01,-1.2
Tomas Perez#\perezto03,0
Yorkis Perez*\perezyo01,0
Matt Perisho*\perisma01,0
Robert Person\persoro01,0
Roberto Petagine*\petagro01,0.5
Chris Peters*\peterch01,0.3
Mark Petkovsek\petkoma01,0.3
Andy Pettitte*\pettian01,-0.1
J.R. Phillips*\phillj.01,-0.6
Tony Phillips#\phillto02,0.5
Mike Piazza\piazzmi01,6.3
Hipolito Pichardo\pichahi01,0
Calvin Pickering*\pickeca01,0.1
Ricky Pickett*\pickeri01,0
A.J. Pierzynski*\pierza.01,-0.1
Marc Pisciotta\piscima01,0.1
Jim Pittsley\pittsji01,0
Dan Plesac*\plesada01,0
Eric Plunk\plunker01,0.1
Placido Polanco\polanpl01,-0.4
Kevin Polcovich\polcoke01,-0.6
Cliff Politte\politcl01,-0.1
Sidney Ponson\ponsosi01,0.1
Jim Poole*\pooleji02,0.1
Mark Portugal\portuma01,0.5
Jorge Posada#\posadjo01,2.9
Brian Powell\powelbr01,0
Dante Powell\powelda01,0.3
Jay Powell\powelja04,0
Jeremy Powell\powelje01,-0.1
Todd Pratt\prattto02,0.3
Curtis Pride*\pridecu01,0.3
Eddie Priest\priesed01,0
Ariel Prieto\prietar01,0
Tom Prince\princto01,0.2
Chris Pritchett*\pritcch01,0
Bill Pulsipher*\pulsibi01,-0.1
Paul Quantrill*\quantpa01,0
Scott Radinsky*\radinsc01,0
Brad Radke\radkebr01,0
Ryan Radmanovich*\radmary01,-0.4
Brady Raggio\raggibr01,0
Tim Raines#\raineti01,0.9
Jason Rakers\rakerja01,0
Alex Ramirez\ramiral02,-0.1
Aramis Ramirez\ramirar01,-1.5
Manny Ramirez\ramirma02,5.2
Roberto Ramirez*\ramirro01,0
Joe Randa\randajo01,1.8
Pat Rapp\rapppa01,0
Fred Rath\rathfr02,0
Gary Rath*\rathga01,0
Jeff Reboulet\rebouje01,0.7
Mike Redmond\redmomi01,1.4
Jeff Reed*\reedje02,1.5
Rick Reed\reedri01,0.1
Steve Reed\reedst01,0.1
Pokey Reese\reesepo01,-0.3
Bryan Rekar\rekarbr01,0
Desi Relaford#\relafde01,-0.5
Mike Remlinger*\remlimi01,-0.4
Edgar Renteria\renteed01,0.9
Alberto Reyes\reyesal01,0
Carlos Reyes\reyesca01,0
Dennys Reyes\reyesde01,-0.1
Shane Reynolds\reynosh01,0.2
Armando Reynoso\reynoar02,0.1
Arthur Rhodes*\rhodear01,0.1
Ricardo Rincon*\rincori01,0
Armando Rios*\riosar01,0.5
Danny Rios\riosda01,0
Billy Ripken\ripkebi01,0.1
Cal Ripken\ripkeca01,1.9
Bill Risley\rislebi01,0
Todd Ritchie\ritchto01,0
Kevin Ritz\ritzke01,0
Luis Rivera\riverlu01,0.2
Mariano Rivera\riverma01,0
Ruben Rivera\riverru01,0.9
Todd Rizzo\rizzoto01,0
Bip Roberts#\roberbi01,1
Mike Robertson*\robermi01,-0.2
Rich Robertson*\roberri02,0
Kerry Robinson*\robinke02,-0.1
John Rocker\rockejo01,0
Alex Rodriguez\rodrial01,8.5
Felix Rodriguez\rodrife01,0
Frankie Rodriguez\rodrifr02,0
Henry Rodriguez*\rodrihe02,1
Ivan Rodriguez\rodriiv01,6.4
Nerio Rodriguez\rodrine01,0
Rich Rodriguez*\rodriri02,0
Kenny Rogers*\rogerke01,0
Mel Rojas\rojasme01,0
Scott Rolen\rolensc01,6.7
Mandy Romero#\romerma01,-0.1
Rafael Roque*\roquera01,-0.2
Jose Rosado*\rosadjo01,0
Brian Rose\rosebr01,0
John Roskos\roskojo01,-0.1
Rico Rossy\rossyri01,0.4
Matt Ruebel*\ruebema01,0
Kirk Rueter*\rueteki01,0.1
Sean Runyan*\runyase01,0
Glendon Rusch*\ruschgl01,0
Ken Ryan\ryanke01,0
Bret Saberhagen\saberbr01,-0.1
Donnie Sadler\sadledo01,0.2
A.J. Sager\sagera.01,0
Mike Saipe\saipemi01,0
Tim Salmon\salmoti01,3.7
Benj Sampson\sampsbe01,0
Juan Samuel\samueju01,-0.5
Jesus Sanchez*\sanchje01,-0.1
Rey Sanchez\sanchre01,1.9
Reggie Sanders\sandere02,2.4
Scott Sanders\sandesc02,0
Chance Sanford*\sanfoch01,-0.6
Julio Santana\santaju01,0
Marino Santana\santama01,0
F.P. Santangelo#\santaf.01,1
Benito Santiago\santibe01,0
Jose Santiago\santijo03,0
Rob Sasser\sassero01,0
Tony Saunders*\saundto01,0.1
Bob Scanlan\scanlbo01,0
Curt Schilling\schilcu01,-0.1
Jason Schmidt\schmija01,-0.6
Pete Schourek*\schoupe01,0.1
Rudy Seanez\seaneru01,0
Kevin Sefcik\sefcike01,2.2
David Segui#\seguida01,3.2
Fernando Seguignol#\seguife01,0.5
Aaron Sele\seleaa01,0.1
Dan Serafini#\serafda01,0
Scott Servais\servasc01,-0.3
Scott Service\servisc01,0
Richie Sexson\sexsori01,1.1
Jon Shave\shavejo01,-0.1
Jeff Shaw\shawje01,0
Andy Sheets\sheetan01,0.3
Gary Sheffield\sheffga01,3.4
Scott Sheldon\sheldsc01,-0.4
Craig Shipley\shiplcr01,0.2
Brian Shouse*\shousbr01,0
Paul Shuey\shueypa01,0
Terry Shumpert\shumpte01,-0.1
Joe Siddall*\siddajo01,0.1
Ruben Sierra#\sierrru01,-0.2
Jose Silva\silvajo01,-0.2
Dave Silvestri\silveda01,-0.5
Bill Simas*\simasbi01,0
Brian Simmons#\simmobr01,0.1
Mike Simms\simmsmi01,1.4
Randall Simon*\simonra01,0.1
Steve Sinclair*\sinclst01,0
Mike Sirotka*\sirotmi01,0
Heathcliff Slocumb\slocuhe01,0
Aaron Small\smallaa01,0
Bob Smith\smithbo06,2.2
Mark Smith\smithma03,-0.9
Pete Smith\smithpe02,0
Travis Smith\smithtr01,0
John Smoltz\smoltjo01,0.4
Chris Snopek\snopech01,-0.3
J.T. Snow*\snowj.01,0.7
John Snyder\snydejo02,0
Clint Sodowsky*\sodowcl01,0.1
Luis Sojo\sojolu01,-0.2
Paul Sorrento*\sorrepa01,-0.5
Sammy Sosa\sosasa01,6.4
Steve Sparks\sparkst01,0
Tim Spehr\spehrti01,0
Justin Speier\speieju01,0
Shane Spencer\spencsh01,1.1
Stan Spencer\spencst02,-0.1
Bill Spiers*\spierbi01,1.2
Scott Spiezio#\spiezsc01,0.6
Paul Spoljaric\spoljpa01,0
Jerry Spradlin#\spradje01,0.1
Ed Sprague\spraged02,-0.3
Dennis Springer\sprinde01,0
Russ Springer\sprinru01,0
Scott Stahoviak*\stahosc01,-0.1
Matt Stairs*\stairma01,3.4
Rob Stanifer\staniro01,-0.1
Andy Stankiewicz\stankan01,-0.6
Mike Stanley\stanlmi02,2.2
Mike Stanton*\stantmi02,0
Kennie Steenstra\steenke01,0
Blake Stein\steinbl01,-0.1
Terry Steinbach\steinte01,1.4
Garrett Stephenson\stephga01,0.1
Dave Stevens\steveda01,0
Lee Stevens*\stevele01,0.8
Shannon Stewart\stewash01,3.4
Dave Stieb\stiebda01,0
Kelly Stinnett\stinnke01,1.6
Kevin Stocker#\stockke01,0.9
Jim Stoops\stoopji01,0
Todd Stottlemyre*\stottto01,0.3
DaRond Stovall#\stovada01,-0.3
Doug Strange#\strando01,-2
Darryl Strawberry*\strawda01,1.5
Mark Strittmatter\stritma01,-0.1
Chris Stynes\stynech01,0.9
Scott Sullivan\sullisc01,-0.1
Jeff Suppan\suppaje01,0.2
B.J. Surhoff*\surhob.01,1.4
Larry Sutton*\suttola01,-0.7
Mac Suzuki\suzukma01,0
Dale Sveum#\sveumda01,-0.8
Mark Sweeney*\sweenma01,-0.3
Mike Sweeney\sweenmi01,0
Bill Swift\swiftbi02,0
Greg Swindell\swindgr01,0
Jeff Tabaka\tabakje01,0
Jeff Tam\tamje01,0
Kevin Tapani\tapanke01,0
Tony Tarasco*\tarasto01,0.2
Fernando Tatis\tatisfe01,1
Ramon Tatis*\tatisra01,0
Jim Tatum\tatumji01,0.1
Ed Taubensee*\taubeed01,1.4
Jesus Tavarez#\tavarje01,0.1
Julian Tavarez*\tavarju01,0
Billy Taylor\taylobi04,0
Miguel Tejada\tejadmi01,-0.2
Amaury Telemaco\telemam01,-0.2
Anthony Telford\telfoan01,0.1
Dave Telgheder\telghda01,0
Jay Tessmer\tessmja01,0
Bob Tewksbury\tewksbo01,0
Frank Thomas\thomafr04,3.5
Jim Thome*\thomeji01,3.3
Justin Thompson*\thompju02,0
Mark Thompson\thompma01,-0.1
John Thomson\thomsjo01,-0.5
Mike Thurman\thurmmi01,-0.3
Mike Timlin\timlimi01,0
Andy Tomberlin*\tombean01,-0.4
Brett Tomko\tomkobr01,-0.2
Steve Trachsel\trachst01,0.9
Bubba Trammell\trammbu01,1
Chris Tremie\tremich01,0
Mike Trombley\trombmi01,0
Michael Tucker*\tuckemi01,0.7
Chris Turner\turnech01,-0.2
Ugueth Urbina\urbinug01,-0.1
Marc Valdes\valdema01,0.2
Pedro Valdes*\valdepe01,0
Carlos Valdez\valdeca01,0
Efrain Valdez*\valdeef01,0
Ismael Valdez\valdeis01,0.4
Javier Valentin#\valenja01,-1
John Valentin\valenjo02,4.7
Jose Valentin#\valenjo03,2
Todd Van Poppel\vanpoto01,0.2
John Vander Wal*\vandejo02,1.2
Ben VanRyn*\vanrybe01,0
Jason Varitek#\varitja01,0
Greg Vaughn\vaughgr01,6.3
Mo Vaughn*\vaughmo01,5.6
Javier Vazquez\vazquja01,0
Jorge Velandia\velanjo01,0
Randy Velarde\velarra01,0.5
Robin Ventura*\venturo01,5.8
Dario Veras\verasda01,0
Quilvio Veras#\verasqu01,3.6
Dave Veres\veresda01,0.1
Jose Vidro#\vidrojo01,-1.3
Ron Villone*\villoro01,0
Fernando Vina*\vinafe01,3
Joe Vitiello\vitiejo01,-0.1
Jose Vizcaino#\vizcajo01,0.3
Omar Vizquel#\vizquom01,3.3
Jack Voigt\voigtja01,-0.7
Terrell Wade*\wadete01,0
Billy Wagner*\wagnebi02,0.1
Paul Wagner\wagnepa01,0
Dave Wainhouse*\wainhda01,0
Tim Wakefield\wakefti01,0
Matt Walbeck#\walbema01,0.2
Jamie Walker*\walkeja01,0
Larry Walker*\walkela01,5.7
Todd Walker*\walketo04,1.9
Donne Wall\walldo01,0.1
Jerome Walton\waltoje01,0
Bryan Ward*\wardbr01,0
Daryle Ward*\wardda01,0
Turner Ward#\wardtu01,1.2
John Wasdin\wasdijo01,0.1
Jarrod Washburn*\washbja01,0
Pat Watkins\watkipa01,0.2
Allen Watson*\watsoal01,0
David Weathers\weathda01,0
Eric Weaver\weaveer01,0
Neil Weber*\webbene01,0
Lenny Webster\webstle01,1.2
John Wehner\wehnejo01,-0.2
Walt Weiss#\weisswa01,2.8
Mike Welch*\welchmi03,0
Bob Wells\wellsbo01,0
David Wells*\wellsda01,0
Turk Wendell#\wendetu01,0
Don Wengert\wengedo01,-0.1
David West*\westda01,0
John Wetteland\wettejo01,0
Matt Whisenant\whisema01,0
Derrick White\whitede04,-0.4
Devon White#\whitede03,3.7
Gabe White*\whitega01,0
Rick White\whiteri01,0
Rondell White\whitero02,3.5
Mark Whiten#\whitema01,1.8
Matt Whiteside\whitema02,0
Bob Wickman\wickmbo01,0
Chris Widger\widgech01,0.6
Marc Wilkins\wilkima01,0
Rick Wilkins*\wilkiri01,-0.1
Bernie Williams#\willibe02,5.2
Eddie Williams\willied01,-0.4
Gerald Williams\willige02,2.4
Matt Williams\willima04,2.6
Mike Williams\willimi03,-0.1
Reggie Williams#\willire02,0.5
Todd Williams\willito02,0
Woody Williams\williwo02,0.1
Craig Wilson\wilsocr02,1.1
Dan Wilson\wilsoda01,0.5
Enrique Wilson#\wilsoen01,0.3
Preston Wilson\wilsopr01,-0.6
Trevor Wilson*\wilsotr01,0
Scott Winchester\winchsc01,-0.1
Randy Winn#\winnra01,0.6
Darrin Winston\winstda01,0
Jay Witasick\witasja01,0
Shannon Withem\whitesh01,0
Bobby Witt\wittbo01,0.1
Kevin Witt*\wittke01,-0.1
Mark Wohlers\wohlema01,0
Bob Wolcott\wolcobo01,0
Tony Womack*\womacto01,0.8
Jason Wood\woodja02,0.2
Kerry Wood\woodke02,-0.1
Brad Woodall#\woodabr01,0.6
Steve Woodard*\woodast01,-0.2
Tim Worrell\worreti01,0
Jamey Wright\wrighja01,0.2
Jaret Wright\wrighja02,0.1
Esteban Yan\yanes01,0
Masato Yoshii\yoshima01,-0.4
Dmitri Young#\youngdm01,1.6
Eric Young\younger01,2.5
Ernie Young\younger02,-0.1
Kevin Young\youngke01,1.4
Tim Young*\youngti01,0
Gregg Zaun#\zaungr01,-1.1
Todd Zeile\zeileto01,2.5
Jon Zuber*\zuberjo01,-0.2
