Name,WAR
Robb Nen\nenro01,0
Phil Nevin\nevinph01,4.1
David Newhan*\newhada01,0.1
Alan Newman*\newmaal02,0
Kevin Nicholson#\nichode01,0.1
Chris Nichting\nichtch01,0
Doug Nickle\nickldo01,0
Jose Nieves\nievejo01,-0.6
C.J. Nitkowski*\nitkoc.01,0
Trot Nixon*\nixontr01,2.5
Hideo Nomo\nomohi01,-0.1
Greg Norton#\nortogr01,-0.4
Phil Norton\nortoph01,0.1
Abraham Nunez#\nunezab01,-0.3
Vladimir Nunez\nunezvl01,0.1
Jon Nunnally*\nunnajo01,0
Talmadge Nunnari*\nunnata01,0.1
Charlie O'Brien\o'brich01,-0.2
Brian O'Connor*\o'conbr02,0.1
Troy O'Leary*\o'leatr01,1.1
Paul O'Neill*\o'neipa01,1.3
Alex Ochoa\ochoaal01,2.4
Jose Offerman#\offerjo01,0.8
Tomo Ohka#\ohkato01,0
Will Ohman*\ohmanwi01,0
Augie Ojeda#\ojedaau01,0.3
John Olerud*\olerujo01,3.6
Omar Olivares\olivaom01,0.1
Darren Oliver\oliveda02,0
Joe Oliver\olivejo01,1
Gregg Olson\olsongr01,0
Steve Ontiveros\ontivst02,0
Luis Ordaz\ordazlu01,-1.3
Magglio Ordonez\ordonma01,2.7
Rey Ordonez\ordonre01,-0.8
Jesse Orosco\oroscje01,0
David Ortiz*\ortizda01,0.7
Hector Ortiz\ortizhe01,1
Jose Ortiz\ortizjo04,-0.2
Ramon Ortiz\ortizra02,0
Russ Ortiz\ortizru01,0.4
Keith Osik\osikke01,0.5
Antonio Osuna\osunaan01,0
Eric Owens\owenser01,1.6
Pablo Ozuna\ozunapa01,0.2
Vicente Padilla\padilvi01,0.1
Lance Painter*\paintla01,0
Vicente Palacios\palacvi01,0
Orlando Palmeiro*\palmeor01,2.1
Rafael Palmeiro*\palmera01,2.9
Dean Palmer\palmede01,1.3
Jose Paniagua\paniajo01,0
Craig Paquette\paquecr01,-0.5
Chan Ho Park\parkch01,0.6
Jim Parque*\parquji01,-0.1
Jose Parra\parrajo01,0.1
Steve Parris\parrist01,-0.2
John Parrish*\parrijo01,0
Corey Patterson*\patteco01,-0.2
Danny Patterson\patteda04,0
Josh Paul\pauljo01,0.5
Carl Pavano\pavanca01,-0.1
Jay Payton\paytoja01,2.1
Elvis Pena#\penael01,0
Jesus Pena*\penaje01,0
Brad Penny\pennybr01,-0.3
Troy Percival\percitr01,0
Carlos Perez*\perezca01,-0.4
Eddie Perez\perezed02,-0.1
Eduardo Perez\perezed01,0.6
Neifi Perez#\perezne01,1.1
Santiago Perez#\perezsa01,-0.3
Timo Perez*\perezti01,0.3
Tomas Perez#\perezto03,-1.1
Yorkis Perez*\perezyo01,0
Matt Perisho*\perisma01,-0.1
Chan Perry\perrych01,-0.3
Herbert Perry\perryhe01,2.8
Robert Person\persoro01,0
Chris Peters*\peterch01,0.1
Mark Petkovsek\petkoma01,0
Ben Petrick\petribe01,0.5
Andy Pettitte*\pettian01,-0.1
Josh Phelps\phelpjo01,0
Adam Piatt\piattad01,0.8
Mike Piazza\piazzmi01,5.1
Hipolito Pichardo\pichahi01,0
Juan Pierre*\pierrju01,0.2
A.J. Pierzynski*\pierza.01,0.6
Joel Pineiro\pineijo01,0
Dan Plesac*\plesada01,0
Placido Polanco\polanpl01,2
Cliff Politte\politcl01,0
Luis Polonia*\polonlu01,0.1
Sidney Ponson\ponsosi01,0
Jim Poole*\pooleji02,0
Bo Porter\portebo03,0
Jorge Posada#\posadjo01,5.5
Scott Pose*\posesc01,-0.6
Lou Pote\potelo01,0
Brian Powell\powelbr01,0.1
Jay Powell\powelja04,0
Jeremy Powell\powelje01,0.2
Todd Pratt\prattto02,1.3
Curtis Pride*\pridecu01,0
Ariel Prieto\prietar01,0
Tom Prince\princto01,0
Chris Pritchett*\pritcch01,-0.1
Luke Prokopec*\prokolu01,-0.1
Bill Pulsipher*\pulsibi01,0
Paul Quantrill*\quantpa01,0.1
Ruben Quevedo\queveru01,-0.1
Mark Quinn\quinnma01,1.8
Scott Radinsky*\radinsc01,0
Brad Radke\radkebr01,0
Steve Rain\rainst01,0
Jason Rakers\rakerja01,0
Alex Ramirez\ramiral02,-1
Aramis Ramirez\ramirar01,-1
Hector Ramirez\ramirhe01,0.1
Manny Ramirez\ramirma02,4.8
Robert Ramsay*\ramsaro01,0
Joe Randa\randajo01,2.6
Pat Rapp\rapppa01,0
Jon Ratliff\ratlijo01,0
Britt Reames\reamebr01,0.1
Jeff Reboulet\rebouje01,0.4
Mark Redman*\redmama01,-0.1
Tike Redman*\redmaju01,0.1
Mike Redmond\redmomi01,0.1
Jeff Reed*\reedje02,0.3
Rick Reed\reedri01,0.2
Steve Reed\reedst01,0
Pokey Reese\reesepo01,1.9
Dan Reichert\reichda01,0
Bryan Rekar\rekarbr01,0.1
Desi Relaford#\relafde01,-0.6
Mike Remlinger*\remlimi01,0
Edgar Renteria\renteed01,2.2
Alberto Reyes\reyesal01,0
Carlos Reyes\reyesca01,0
Dennys Reyes\reyesde01,0
Shane Reynolds\reynosh01,0.3
Armando Reynoso\reynoar02,-0.3
Arthur Rhodes*\rhodear01,0
Chris Richard*\richach01,0.7
John Riedling\riedljo01,0
Brad Rigby\rigbybr01,0
Paul Rigdon\rigdopa01,0.2
Jerrod Riggan\riggaje01,0
Ricardo Rincon*\rincori01,0
Armando Rios*\riosar01,0.9
Cal Ripken\ripkeca01,1.4
Todd Ritchie\ritchto01,0.2
Luis Rivas\rivaslu01,0.1
Luis Rivera\riverlu02,0
Mariano Rivera\riverma01,0
Ruben Rivera\riverru01,0.9
Dave Roberts*\roberda07,-0.1
Grant Roberts\robergr01,0
John Rocker\rockejo01,0
Alex Rodriguez\rodrial01,10.4
Felix Rodriguez\rodrife01,0
Frankie Rodriguez\rodrifr02,0
Henry Rodriguez*\rodrihe02,-0.4
Ivan Rodriguez\rodriiv01,4.8
Jose Rodriguez*\rodrijo04,0
Rich Rodriguez*\rodriri02,0
Kenny Rogers*\rogerke01,0.1
Scott Rolen\rolensc01,4.5
Nate Rolison*\rolisna01,-0.3
Jimmy Rollins#\rolliji01,-0.1
Damian Rolls\rollsda01,0
J.C. Romero#\romerj.01,0
Rafael Roque*\roquera01,0
Jose Rosado*\rosadjo01,0
Brian Rose\rosebr01,-0.4
John Roskos\roskojo01,-0.5
Kirk Rueter*\rueteki01,0.3
Johnny Ruffin\ruffijo01,0
Sean Runyan*\runyase01,0
Ryan Rupe\rupery01,0
Glendon Rusch*\ruschgl01,-0.4
B.J. Ryan*\ryanb.01,0
Jason Ryan#\ryanja04,0
Rob Ryan*\ryanro02,0.1
Donnie Sadler\sadledo01,0.2
Olmedo Saenz\saenzol01,1.9
Tim Salmon\salmoti01,4.4
Jesus Sanchez*\sanchje01,0.2
Rey Sanchez\sanchre01,2.3
Anthony Sanders\sandean01,0.1
Reggie Sanders\sandere02,0.1
Johan Santana*\santajo02,0
Julio Santana\santaju01,-0.1
F.P. Santangelo#\santaf.01,-0.8
Benito Santiago\santibe01,-0.2
Jose Santiago\santijo03,0
Kazuhiro Sasaki\sasakka01,0
Luis Saturria\saturlu01,-0.1
Scott Sauerbeck\sauersc01,0
Rich Sauveur*\sauveri01,0
Bob Scanlan\scanlbo01,0
Curt Schilling\schilcu01,0.1
Jason Schmidt\schmija01,-0.3
Brian Schneider*\schnebr01,-1
Scott Schoeneweis*\schoesc01,0
Pete Schourek*\schoupe01,0.1
Steve Schrenk\schrest02,0
Rudy Seanez\seaneru01,0
Chris Seelbach\seelbch02,0
Kevin Sefcik\sefcike01,-0.5
David Segui#\seguida01,2.5
Fernando Seguignol#\seguife01,-0.4
Bill Selby*\selbybi01,-0.2
Aaron Sele\seleaa01,0
Dan Serafini#\serafda01,-0.2
Scott Servais\servasc01,-0.9
Scott Service\servisc01,0
Richie Sexson\sexsori01,2.1
Chris Sexton\sextoch01,-0.3
Jeff Shaw\shawje01,0
Andy Sheets\sheetan01,-0.3
Gary Sheffield\sheffga01,6.1
Scott Sheldon\sheldsc01,0.4
Paul Shuey\shueypa01,0
Terry Shumpert\shumpte01,0.5
Ruben Sierra#\sierrru01,-0.5
Brian Sikorski\sikorbr01,0
Jose Silva\silvajo01,0
Bill Simas*\simasbi01,0
Chris Singleton*\singlch01,1.2
Mike Sirotka*\sirotmi01,0
Steve Sisco\siscost01,-0.1
Matt Skrmetta#\skrmema01,0
Heathcliff Slocumb\slocuhe01,0
Joe Slusarski\slusajo01,-0.1
Bob Smith\smithbo06,0
Brian Smith\smithbr03,0
Chuck Smith\smithch07,-0.1
Dan Smith\smithda07,0
Mark Smith\smithma03,-0.1
J.T. Snow*\snowj.01,0.8
John Snyder\snydejo02,-0.2
Luis Sojo\sojolu01,0.7
Alfonso Soriano\soriaal01,-0.5
Sammy Sosa\sosasa01,5.7
Jeff Sparks\sparkje01,0
Steve Sparks\sparkst01,0
Steve Sparks\sparkst02,0
Justin Speier\speieju01,0.1
Sean Spencer*\spencse01,0
Shane Spencer\spencsh01,0.6
Stan Spencer\spencst02,0.2
Bill Spiers*\spierbi01,1.2
Scott Spiezio#\spiezsc01,0.1
Paul Spoljaric\spoljpa01,0
Jerry Spradlin#\spradje01,0
Ed Sprague\spraged02,0
Dennis Springer\sprinde01,-0.1
Russ Springer\sprinru01,0
Jay Spurgeon\spurgja01,0
Matt Stairs*\stairma01,-0.1
Rob Stanifer\staniro01,0
Mike Stanley\stanlmi02,0.4
Mike Stanton*\stantmi02,0.1
Gene Stechschulte\stechge01,0
Blake Stein\steinbl01,0
Garrett Stephenson\stephga01,-0.6
Dave Stevens\steveda01,0
Lee Stevens*\stevele01,0.7
Shannon Stewart\stewash01,5
Kelly Stinnett\stinnke01,-0.2
Kevin Stocker#\stockke01,0.4
Todd Stottlemyre*\stottto01,0.3
Scott Strickland\stricsc02,0
Joe Strong#\stronjo01,0
Everett Stull\stullev01,-0.1
Tanyon Sturtze\sturtta01,0
Chris Stynes\stynech01,2.5
Scott Sullivan\sullisc01,0.1
Jeff Suppan\suppaje01,0
B.J. Surhoff*\surhob.01,2.8
Larry Sutton*\suttola01,0.1
Mac Suzuki\suzukma01,0
Pedro Swann*\swannpe01,-0.1
Mark Sweeney*\sweenma01,0.1
Mike Sweeney\sweenmi01,3.9
Greg Swindell\swindgr01,0
Jeff Tam\tamje01,0
Kevin Tapani\tapanke01,0.1
Fernando Tatis\tatisfe01,1.6
Ed Taubensee*\taubeed01,-1.2
Julian Tavarez*\tavarju01,-0.3
Billy Taylor\taylobi04,0
Reggie Taylor*\taylore01,-0.3
Miguel Tejada\tejadmi01,4.2
Amaury Telemaco\telemam01,0
Anthony Telford\telfoan01,0
Jay Tessmer\tessmja01,0
Frank Thomas\thomafr04,6
Jim Thome*\thomeji01,4.7
Andy Thompson\thompan02,0
Mark Thompson\thompma01,0
Ryan Thompson\thompry01,0.2
Mike Thurman\thurmmi01,-0.3
Mike Timlin\timlimi01,0
Ozzie Timmons\timmooz01,0.3
Jorge Toca\tocajo01,0.1
Kevin Tolar\tolarke01,0
Brian Tollberg\tollbbr01,-0.2
Brett Tomko\tomkobr01,0
Steve Trachsel\trachst01,0.1
Andy Tracy*\tracyan01,0.2
Bubba Trammell\trammbu01,0.4
Mike Trombley\trombmi01,0
Chris Truby\trubych01,0
Michael Tucker*\tuckemi01,1.9
T.J. Tucker\tucket.01,0.1
Derrick Turnbow\turnbde01,0
Chris Turner\turnech01,-0.1
Jason Tyner*\tynerja01,-0.5
Tim Unroe\unroeti01,-0.1
Ugueth Urbina\urbinug01,0
Marc Valdes\valdema01,0
Pedro Valdes*\valdepe01,-0.1
Ismael Valdez\valdeis01,0.3
Mario Valdez*\valdema02,-0.4
John Valentin\valenjo02,-0.1
Jose Valentin#\valenjo03,4.9
Yohanny Valera\valeryo01,-0.3
Todd Van Poppel\vanpoto01,-0.1
John Vander Wal*\vandejo02,3
Jason Varitek#\varitja01,1.2
Greg Vaughn\vaughgr01,3.2
Mo Vaughn*\vaughmo01,1.8
Javier Vazquez\vazquja01,0.5
Jorge Velandia\velanjo01,-0.4
Randy Velarde\velarra01,2.3
Mike Venafro*\venafmi01,0
Robin Ventura*\venturo01,1.8
Quilvio Veras#\verasqu01,2.4
Wilton Veras\veraswi01,-0.7
Dave Veres\veresda01,0
Jose Vidro#\vidrojo01,3.8
Brandon Villafuerte\villabr01,0
Ismael Villegas\villeis01,0
Ron Villone*\villoro01,-0.1
Fernando Vina*\vinafe01,3.2
Joe Vitiello\vitiejo01,-0.1
Jose Vizcaino#\vizcajo01,0.1
Luis Vizcaino\vizcalu01,0
Omar Vizquel#\vizquom01,2.8
Ryan Vogelsong\vogelry01,0
Ed Vosberg*\vosbeed01,0
Billy Wagner*\wagnebi02,0
Dave Wainhouse*\wainhda01,0
Tim Wakefield\wakefti01,0
Matt Walbeck#\walbema01,-0.3
Kevin Walker*\walkeke02,0.1
Larry Walker*\walkela01,1.6
Pete Walker\walkepe01,0
Todd Walker*\walketo04,0.4
Donne Wall\walldo01,0
Jeff Wallace*\wallaje01,0
Bryan Ward*\wardbr01,0
Daryle Ward*\wardda01,-0.8
Turner Ward#\wardtu01,-0.4
John Wasdin\wasdijo01,0
Jarrod Washburn*\washbja01,0.1
B.J. Waszgis\waszgb.01,-0.5
Allen Watson*\watsoal01,0
Mark Watson\watsoma03,0
David Weathers\weathda01,0
Eric Weaver\weaveer01,0
Jeff Weaver\weaveje01,0
Ben Weber\weberbe01,0
Lenny Webster\webstle01,-0.8
John Wehner\wehnejo01,0
Walt Weiss#\weisswa01,1.2
Bob Wells\wellsbo01,0
David Wells*\wellsda01,0
Kip Wells\wellski01,0
Vernon Wells\wellsve01,-0.1
Turk Wendell#\wendetu01,0.1
Don Wengert\wengedo01,0
Jake Westbrook\westbja01,0
John Wetteland\wettejo01,0
Dan Wheeler\wheelda01,0
Matt Whisenant\whisema01,0
Devon White#\whitede03,0
Gabe White*\whitega01,0.1
Rick White\whiteri01,0
Rondell White\whitero02,2.4
Mark Whiten#\whitema01,0.1
Matt Whiteside\whitema02,0
Bob Wickman\wickmbo01,0
Chris Widger\widgech01,0
Marc Wilkins\wilkima01,0
Rick Wilkins*\wilkiri01,0
Bernie Williams#\willibe02,5.2
Brian Williams\willibr01,0.1
George Williams#\willige03,-0.1
Gerald Williams\willige02,0.6
Jeff Williams\willije02,0
Matt Williams\willima04,0.3
Matt Williams#\willima09,0
Mike Williams\willimi03,0
Woody Williams\williwo02,0.7
Scott Williamson\willisc01,-0.1
Craig Wilson\wilsocr02,0.2
Dan Wilson\wilsoda01,0.4
Enrique Wilson#\wilsoen01,-0.1
Kris Wilson\wilsokr01,0
Paul Wilson\wilsopa02,0
Preston Wilson\wilsopr01,2
Vance Wilson\wilsova01,-0.1
Scott Winchester\winchsc01,0
Randy Winn#\winnra01,0.1
Dewayne Wise*\wisede01,-0.2
Matt Wise\wisema01,0
Jay Witasick\witasja01,-0.1
Bobby Witt\wittbo01,0
Mark Wohlers\wohlema01,0
Randy Wolf*\wolfra02,0.2
Tony Womack*\womacto01,0.2
Kerry Wood\woodke02,0.3
Steve Woodard*\woodast01,-0.1
Chris Woodward\woodwch01,-0.2
Shawn Wooten\wootesh01,0.2
Tim Worrell\worreti01,0
Jamey Wright\wrighja01,-0.4
Jaret Wright\wrighja02,0
Kelly Wunsch*\wunscke01,0
Esteban Yan\yanes01,0.3
Ed Yarnall*\yarnaed01,0
Masato Yoshii\yoshima01,0.1
Danny Young\youngda01,0
Dmitri Young#\youngdm01,1
Eric Young\younger01,3.3
Kevin Young\youngke01,-1.5
Michael Young\youngmi02,-0.1
Tim Young*\youngti01,0
Gregg Zaun#\zaungr01,0.7
Todd Zeile\zeileto01,2.3
Chad Zerbe*\zerbech01,0
Jeff Zimmerman\zimmeje02,0
Barry Zito*\zitoba01,0
Eddie Zosky\zoskyed01,-0.1
Julio Zuleta\zuletju01,0.2
