Name,WAR
Alan Newman*\newmaal02,0
Jose Nieves\nievejo01,-0.8
Dave Nilsson*\nilssda01,2.6
C.J. Nitkowski*\nitkoc.01,0
Otis Nixon#\nixonot01,-0.1
Trot Nixon*\nixontr01,2.9
Hideo Nomo\nomohi01,0.2
Greg Norton#\nortogr01,-0.4
Abraham Nunez#\nunezab01,0
Vladimir Nunez\nunezvl01,-0.1
Jon Nunnally*\nunnajo01,-0.1
Charlie O'Brien\o'brich01,-0.8
Troy O'Leary*\o'leatr01,3.1
Paul O'Neill*\o'neipa01,2.8
Alex Ochoa\ochoaal01,2
Jose Offerman#\offerjo01,2.8
Chad Ogea\ogeach01,-0.3
Tomo Ohka#\ohkato01,0
Kirt Ojala*\ojalaki01,0
John Olerud*\olerujo01,5.6
Omar Olivares\olivaom01,0.1
Darren Oliver\oliveda02,0.7
Joe Oliver\olivejo01,-0.9
Gregg Olson\olsongr01,0.1
Mike Oquist\oquismi01,0
Luis Ordaz\ordazlu01,0
Magglio Ordonez\ordonma01,5.8
Rey Ordonez\ordonre01,2.8
Kevin Orie\orieke01,1.4
Jesse Orosco\oroscje01,0
David Ortiz*\ortizda01,-0.6
Ramon Ortiz\ortizra02,0
Russ Ortiz\ortizru01,0.4
Donovan Osborne#\osbordo01,0
Keith Osik\osikke01,-1.3
Antonio Osuna\osunaan01,0
Willis Otanez\otanewi01,-1
Eric Owens\owenser01,0.7
Vicente Padilla\padilvi01,0
Lance Painter*\paintla01,-0.1
Orlando Palmeiro*\palmeor01,1.2
Rafael Palmeiro*\palmera01,5.2
Dean Palmer\palmede01,1.7
Jose Paniagua\paniajo01,0
Craig Paquette\paquecr01,0.6
Chan Ho Park\parkch01,0.2
Jim Parque*\parquji01,0.1
Steve Parris\parrist01,-0.2
Bronswell Patrick\patribr01,0
Danny Patterson\patteda04,0
Josh Paul\pauljo01,-0.3
Carl Pavano\pavanca01,-0.2
Jay Payton\paytoja01,0.1
Angel Pena\penaan01,0.4
Jesus Pena*\penaje01,0
Juan Pena\penaju01,0
Troy Percival\percitr01,0
Carlos Perez*\perezca01,0.5
Eddie Perez\perezed02,0.1
Eduardo Perez\perezed01,0.5
Neifi Perez#\perezne01,-0.9
Odalis Perez*\perezod01,-0.1
Yorkis Perez*\perezyo01,0
Matt Perisho*\perisma01,0
Dan Perkins\perkida01,0.1
Herbert Perry\perryhe01,-0.1
Robert Person\persoro01,-0.3
Chris Peters*\peterch01,0.2
Chris Petersen\peterch02,0
Kyle Peterson*\peterky01,0
Mark Petkovsek\petkoma01,0
Ben Petrick\petribe01,0
Andy Pettitte*\pettian01,0.1
J.R. Phillips*\phillj.01,-0.1
Jason Phillips\phillja03,0
Tony Phillips#\phillto02,1.7
Mike Piazza\piazzmi01,4.3
Calvin Pickering*\pickeca01,-0.2
A.J. Pierzynski*\pierza.01,0.2
Marc Pisciotta\piscima01,0
Jim Pittsley\pittsji01,0
Dan Plesac*\plesada01,0
Eric Plunk\plunker01,0
Placido Polanco\polanpl01,-0.9
Cliff Politte\politcl01,0
Luis Polonia*\polonlu01,1.2
Sidney Ponson\ponsosi01,0
Jim Poole*\pooleji02,0
Bo Porter\portebo03,-0.3
Mark Portugal\portuma01,-0.1
Mike Porzio*\porzimi01,0
Jorge Posada#\posadjo01,1.1
Scott Pose*\posesc01,0.1
Lou Pote\potelo01,0
Dante Powell\powelda01,-0.4
Jay Powell\powelja04,0
Jeremy Powell\powelje01,0
Todd Pratt\prattto02,0.7
Tom Prince\princto01,-0.1
Chris Pritchett*\pritcch01,-0.3
Bill Pulsipher*\pulsibi01,-0.2
Paul Quantrill*\quantpa01,0
Mark Quinn\quinnma01,0.7
Scott Radinsky*\radinsc01,0
Brad Radke\radkebr01,0
Rob Radlosky\radloro01,0
Steve Rain\rainst01,0
Tim Raines#\raineti01,0.3
Jason Rakers\rakerja01,0
Alex Ramirez\ramiral02,0
Aramis Ramirez\ramirar01,-0.3
Hector Ramirez\ramirhe01,0
Julio Ramirez\ramirju02,-0.2
Manny Ramirez\ramirma02,7.3
Roberto Ramirez*\ramirro01,0.1
Robert Ramsay*\ramsaro01,0
Joe Randa\randajo01,2.8
Pat Rapp\rapppa01,0.1
Gary Rath*\rathga01,0
Ken Ray\rayke01,0
Jeff Reboulet\rebouje01,0.5
Mark Redman*\redmama01,0
Mike Redmond\redmomi01,1.5
Jeff Reed*\reedje02,0.1
Rick Reed\reedri01,0.2
Steve Reed\reedst01,0
Pokey Reese\reesepo01,4
Dan Reichert\reichda01,0
Bryan Rekar\rekarbr01,0
Desi Relaford#\relafde01,-0.3
Mike Remlinger*\remlimi01,0
Edgar Renteria\renteed01,1.1
Alberto Reyes\reyesal01,0
Carlos Reyes\reyesca01,0
Dennys Reyes\reyesde01,0
Shane Reynolds\reynosh01,0.2
Armando Reynoso\reynoar02,0
Arthur Rhodes*\rhodear01,0
Brad Rigby\rigbybr01,0
Matt Riley*\rileyma01,0
Ricardo Rincon*\rincori01,0
Armando Rios*\riosar01,1.6
Cal Ripken\ripkeca01,2.7
David Riske\riskeda01,0
Todd Ritchie\ritchto01,-0.1
Mariano Rivera\riverma01,0
Roberto Rivera*\riverro01,0
Ruben Rivera\riverru01,1.4
Todd Rizzo\rizzoto01,0
Dave Roberts*\roberda07,0.3
Willis Roberts\roberwi01,0
Kerry Robinson*\robinke02,-0.1
John Rocker\rockejo01,0
Alex Rodriguez\rodrial01,4.7
Felix Rodriguez\rodrife01,0.3
Frankie Rodriguez\rodrifr02,0
Henry Rodriguez*\rodrihe02,3.1
Ivan Rodriguez\rodriiv01,6.4
Liu Rodriguez#\rodrili01,-0.6
Nerio Rodriguez\rodrine01,0
Rich Rodriguez*\rodriri02,0.2
Kenny Rogers*\rogerke01,-0.1
Mel Rojas\rojasme01,0
Scott Rolen\rolensc01,4.6
Mike Romano#\romanmi01,0
J.C. Romero#\romerj.01,0
Rafael Roque*\roquera01,-0.1
Jose Rosado*\rosadjo01,-0.1
Brian Rose\rosebr01,0
John Roskos\roskojo01,0
Kirk Rueter*\rueteki01,-0.1
Sean Runyan*\runyase01,0
Ryan Rupe\rupery01,-0.1
Glendon Rusch*\ruschgl01,0
B.J. Ryan*\ryanb.01,0
Jason Ryan#\ryanja04,0
Ken Ryan\ryanke01,0
Rob Ryan*\ryanro02,0
Erik Sabel\sabeler01,0
Bret Saberhagen\saberbr01,0
Donnie Sadler\sadledo01,0.3
Olmedo Saenz\saenzol01,1.6
Tim Salmon\salmoti01,2.3
Benj Sampson\sampsbe01,0
Jesus Sanchez*\sanchje01,0
Rey Sanchez\sanchre01,3.5
Anthony Sanders\sandean01,-0.2
Reggie Sanders\sandere02,4.1
Scott Sanders\sandesc02,0.2
Chance Sanford*\sanfoch01,0
Julio Santana\santaju01,0.1
Marino Santana\santama01,0
F.P. Santangelo#\santaf.01,0.8
Benito Santiago\santibe01,0.8
Jose Santiago\santijo03,0
Scott Sauerbeck\sauersc01,0
Tony Saunders*\saundto01,0
Steve Scarsone\scarsst01,0
Aaron Scheffer*\schefaa01,0
Curt Schilling\schilcu01,0
Jason Schmidt\schmija01,-0.4
Scott Schoeneweis*\schoesc01,0
Pete Schourek*\schoupe01,-0.2
Steve Schrenk\schrest02,-0.1
Rudy Seanez\seaneru01,0.1
Kevin Sefcik\sefcike01,0.1
David Segui#\seguida01,0.8
Fernando Seguignol#\seguife01,0.2
Aaron Sele\seleaa01,0
Dan Serafini#\serafda01,0.1
Scott Servais\servasc01,0.1
Scott Service\servisc01,0
Richie Sexson\sexsori01,0.2
Chris Sexton\sextoch01,-0.2
Jon Shave\shavejo01,0.5
Jeff Shaw\shawje01,0
Andy Sheets\sheetan01,-1.1
Gary Sheffield\sheffga01,3.2
Scott Sheldon\sheldsc01,0
Paul Shuey\shueypa01,0
Anthony Shumaker*\shumaan01,0
Terry Shumpert\shumpte01,2.4
Jose Silva\silvajo01,-0.2
Dave Silvestri\silveda01,-0.2
Bill Simas*\simasbi01,0
Brian Simmons#\simmobr01,0.3
Mike Simms\simmsmi01,0
Randall Simon*\simonra01,0.3
Steve Sinclair*\sinclst01,0
Chris Singleton*\singlch01,4.8
Mike Sirotka*\sirotmi01,0
Heathcliff Slocumb\slocuhe01,0
Joe Slusarski\slusajo01,0
J.D. Smart\smartj.01,0
Bob Smith\smithbo06,-1.3
Dan Smith\smithda07,-0.1
John Smoltz\smoltjo01,0.9
J.T. Snow*\snowj.01,1.8
John Snyder\snydejo02,0
Clint Sodowsky*\sodowcl01,0
Luis Sojo\sojolu01,0
Alfonso Soriano\soriaal01,-0.1
Paul Sorrento*\sorrepa01,-0.9
Juan Sosa\sosaju01,-0.2
Sammy Sosa\sosasa01,4.8
Jeff Sparks\sparkje01,0
Steve Sparks\sparkst01,0.1
Tim Spehr\spehrti01,0.6
Justin Speier\speieju01,0
Sean Spencer*\spencse01,0
Shane Spencer\spencsh01,0.3
Stan Spencer\spencst02,-0.1
Bill Spiers*\spierbi01,1.1
Scott Spiezio#\spiezsc01,0.4
Paul Spoljaric\spoljpa01,0.1
Jerry Spradlin#\spradje01,0
Ed Sprague\spraged02,0.2
Dennis Springer\sprinde01,-0.3
Russ Springer\sprinru01,0
Matt Stairs*\stairma01,1.7
Mike Stanley\stanlmi02,1.9
Mike Stanton*\stantmi02,0
Denny Stark\starkde01,0
Blake Stein\steinbl01,0
Terry Steinbach\steinte01,1.2
Garrett Stephenson\stephga01,-0.4
Dave Stevens\steveda01,0
Lee Stevens*\stevele01,1.3
Shannon Stewart\stewash01,2.2
Kelly Stinnett\stinnke01,1.1
Kevin Stocker#\stockke01,1.2
Todd Stottlemyre*\stottto01,0
Chris Stowers*\stowech01,0
Darryl Strawberry*\strawda01,0.8
Scott Strickland\stricsc02,0
Everett Stull\stullev01,0
Tanyon Sturtze\sturtta01,0
Chris Stynes\stynech01,-0.2
Scott Sullivan\sullisc01,-0.2
Jeff Suppan\suppaje01,0.1
B.J. Surhoff*\surhob.01,5.1
Larry Sutton*\suttola01,-0.4
Mac Suzuki\suzukma01,0
Dale Sveum#\sveumda01,0.3
Mark Sweeney*\sweenma01,0.3
Mike Sweeney\sweenmi01,3.1
Greg Swindell\swindgr01,-0.1
Jeff Tam\tamje01,0
Kevin Tapani\tapanke01,-0.3
Tony Tarasco*\tarasto01,-0.5
Fernando Tatis\tatisfe01,3
Ed Taubensee*\taubeed01,1.5
Julian Tavarez*\tavarju01,0
Billy Taylor\taylobi04,0
Miguel Tejada\tejadmi01,3.6
Michael Tejera*\tejermi01,0
Amaury Telemaco\telemam01,0
Anthony Telford\telfoan01,0.1
Jay Tessmer\tessmja01,0
Frank Thomas\thomafr04,2.3
Jim Thome*\thomeji01,4.5
Justin Thompson*\thompju02,-0.1
Mark Thompson\thompma01,-0.1
Ryan Thompson\thompry01,-0.2
John Thomson\thomsjo01,0
Mike Thurman\thurmmi01,-0.5
Mike Timlin\timlimi01,0
Ozzie Timmons\timmooz01,-0.7
Jorge Toca\tocajo01,0
Brett Tomko\tomkobr01,0.2
Steve Trachsel\trachst01,-0.3
Bubba Trammell\trammbu01,1.4
Chris Tremie\tremich01,-0.1
Mike Trombley\trombmi01,0
Michael Tucker*\tuckemi01,0.8
Chris Turner\turnech01,-0.1
Tim Unroe\unroeti01,0.1
Ugueth Urbina\urbinug01,0
Ismael Valdez\valdeis01,-0.5
Javier Valentin#\valenja01,0.9
John Valentin\valenjo02,1
Jose Valentin#\valenjo03,0.1
John Vander Wal*\vandejo02,0.8
Jason Varitek#\varitja01,1.9
Greg Vaughn\vaughgr01,3.4
Mo Vaughn*\vaughmo01,1.8
Javier Vazquez\vazquja01,0.6
Jorge Velandia\velanjo01,0
Randy Velarde\velarra01,7
Mike Venafro*\venafmi01,0
Robin Ventura*\venturo01,6.7
Quilvio Veras#\verasqu01,2.2
Wilton Veras\veraswi01,-0.1
Dave Veres\veresda01,0
Jose Vidro#\vidrojo01,2.1
Ron Villone*\villoro01,-0.4
Fernando Vina*\vinafe01,-0.1
Joe Vitiello\vitiejo01,-0.3
Jose Vizcaino#\vizcajo01,0
Luis Vizcaino\vizcalu01,0
Omar Vizquel#\vizquom01,6
Ed Vosberg*\vosbeed01,0
Billy Wagner*\wagnebi02,0
Paul Wagner\wagnepa01,0
Dave Wainhouse*\wainhda01,0
Tim Wakefield\wakefti01,0
Matt Walbeck#\walbema01,-0.4
Larry Walker*\walkela01,5.1
Todd Walker*\walketo04,0.3
Donne Wall\walldo01,0
Derek Wallace\wallade01,0
Jeff Wallace*\wallaje01,0.1
Bryan Ward*\wardbr01,0
Daryle Ward*\wardda01,-0.5
Turner Ward#\wardtu01,0.3
John Wasdin\wasdijo01,0
Jarrod Washburn*\washbja01,0
Pat Watkins\watkipa01,-0.5
Allen Watson*\watsoal01,0.1
David Weathers\weathda01,0
Eric Weaver\weaveer01,0
Jeff Weaver\weaveje01,0.3
Lenny Webster\webstle01,-0.2
John Wehner\wehnejo01,-0.8
Walt Weiss#\weisswa01,-0.2
Bob Wells\wellsbo01,0
David Wells*\wellsda01,-0.1
Kip Wells\wellski01,0
Vernon Wells\wellsve01,-0.4
Turk Wendell#\wendetu01,0
Don Wengert\wengedo01,0
John Wetteland\wettejo01,0
Dan Wheeler\wheelda01,0
Matt Whisenant\whisema01,0
Devon White#\whitede03,0.6
Gabe White*\whitega01,0
Rick White\whiteri01,0
Rondell White\whitero02,2.9
Mark Whiten#\whitema01,-0.3
Matt Whiteside\whitema02,0
Bob Wickman\wickmbo01,0
Chris Widger\widgech01,1.1
Marc Wilkins\wilkima01,0
Rick Wilkins*\wilkiri01,-0.1
Bernie Williams#\willibe02,5.4
Brian Williams\willibr01,0.1
Gerald Williams\willige02,1.7
Jeff Williams\willije02,0.1
Matt Williams\willima04,4.1
Mike Williams\willimi03,0
Reggie Williams#\willire02,-0.1
Todd Williams\willito02,0
Woody Williams\williwo02,0
Scott Williamson\willisc01,-0.1
Craig Wilson\wilsocr02,-0.1
Dan Wilson\wilsoda01,0
Enrique Wilson#\wilsoen01,-0.7
Preston Wilson\wilsopr01,0.6
Vance Wilson\wilsova01,0
Joe Winkelsas\winkejo01,0
Randy Winn#\winnra01,1.1
Jay Witasick\witasja01,-0.1
Bobby Witt\wittbo01,0
Kevin Witt*\wittke01,-0.2
Mark Wohlers\wohlema01,0
Bob Wolcott\wolcobo01,0
Randy Wolf*\wolfra02,0.3
Tony Womack*\womacto01,0.5
Jason Wood\woodja02,-0.4
Brad Woodall#\woodabr01,0.1
Steve Woodard*\woodast01,0.1
Chris Woodward\woodwch01,0.1
Tim Worrell\worreti01,0
Jamey Wright\wrighja01,-0.3
Jaret Wright\wrighja02,0
Esteban Yan\yanes01,0
Ed Yarnall*\yarnaed01,0
Masato Yoshii\yoshima01,-0.2
Dmitri Young#\youngdm01,2
Eric Young\younger01,1.4
Ernie Young\younger02,-0.1
Kevin Young\youngke01,5.6
Gregg Zaun#\zaungr01,0.5
Todd Zeile\zeileto01,2.1
Jeff Zimmerman\zimmeje02,0
Jordan Zimmerman\zimmejo01,0
Eddie Zosky\zoskyed01,-0.1
