Name,WAR
Mark Parent\parenma01,-1.2
Chan Ho Park\parkch01,0.5
Bob Patterson\pattebo01,0
Danny Patterson\patteda04,0
Roger Pavlik\pavliro01,0
Rudy Pemberton\pemberu01,-0.1
Tony Pena\penato01,-1.2
Terry Pendleton#\pendlte01,-0.1
Troy Percival\percitr01,0
Carlos Perez*\perezca01,0.2
Eddie Perez\perezed02,-0.7
Eduardo Perez\perezed01,0
Mike Perez\perezmi01,0
Neifi Perez#\perezne01,1
Robert Perez\perezro01,-0.3
Tomas Perez#\perezto03,0.2
Yorkis Perez*\perezyo01,0
Matt Perisho*\perisma01,0
Robert Person\persoro01,0
Roberto Petagine*\petagro01,-0.2
Chris Peters*\peterch01,0
Mark Petkovsek\petkoma01,0
Andy Pettitte*\pettian01,0
J.R. Phillips*\phillj.01,-0.2
Tony Phillips#\phillto02,1.9
Mike Piazza\piazzmi01,8.7
Hipolito Pichardo\pichahi01,0
Marc Pisciotta\piscima01,0
Jim Pittsley\pittsji01,0.1
Erik Plantenberg\planter01,0
Phil Plantier*\plantph01,0
Dan Plesac*\plesada01,0
Eric Plunk\plunker01,0
Kevin Polcovich\polcoke01,0.2
Jim Poole*\pooleji02,0
Mark Portugal\portuma01,-0.1
Jorge Posada#\posadjo01,0.6
Scott Pose*\posesc01,-0.3
Dante Powell\powelda01,-0.1
Jay Powell\powelja04,0.1
Arquimedez Pozo\pozoar01,-0.1
Todd Pratt\prattto02,0.9
Curtis Pride*\pridecu01,-0.3
Ariel Prieto\prietar01,0
Tom Prince\princto01,0.8
Tim Pugh\pughti01,0
Harvey Pulliam\pulliha01,0.1
Paul Quantrill*\quantpa01,0
Brian Raabe\raabebr01,0
Scott Radinsky*\radinsc01,0
Brad Radke\radkebr01,0
Brady Raggio\raggibr01,-0.1
Tim Raines#\raineti01,1.3
Manny Ramirez\ramirma02,4.6
Edgar Ramos\ramosed01,-0.1
Ken Ramos*\ramoske01,-0.2
Joe Randa\randajo01,3.5
Pat Rapp\rapppa01,-0.2
Jeff Reboulet\rebouje01,1.2
Jeff Reed*\reedje02,2.1
Jody Reed\reedjo01,-0.4
Rick Reed\reedri01,0.4
Steve Reed\reedst01,0
Pokey Reese\reesepo01,-0.8
Bryan Rekar\rekarbr01,0
Desi Relaford#\relafde01,0
Mike Remlinger*\remlimi01,0.1
Edgar Renteria\renteed01,0.9
Alberto Reyes\reyesal01,0
Carlos Reyes\reyesca01,0
Dennys Reyes\reyesde01,-0.1
Shane Reynolds\reynosh01,-0.1
Armando Reynoso\reynoar02,0.2
Arthur Rhodes*\rhodear01,0
Brad Rigby\rigbybr01,0
Adam Riggs\riggsad01,-0.1
Ricardo Rincon*\rincori01,0
Danny Rios\riosda01,0
Billy Ripken\ripkebi01,0.1
Cal Ripken\ripkeca01,1.8
Bill Risley\rislebi01,0
Todd Ritchie\ritchto01,0
Kevin Ritz\ritzke01,-0.2
Luis Rivera\riverlu01,0
Mariano Rivera\riverma01,0
Ruben Rivera\riverru01,0
Joe Roa\roajo01,0
Bip Roberts#\roberbi01,1.8
Mike Robertson*\robermi01,-0.3
Rich Robertson*\roberri02,0
Ken Robinson\robinke01,0
Alex Rodriguez\rodrial01,5.6
Felix Rodriguez\rodrife01,-0.1
Frankie Rodriguez\rodrifr02,0
Henry Rodriguez*\rodrihe02,0.7
Ivan Rodriguez\rodriiv01,6.5
Nerio Rodriguez\rodrine01,0
Rich Rodriguez*\rodriri02,0.1
Kenny Rogers*\rogerke01,0
Dan Rohrmeier\rohrmda01,0.1
Mel Rojas\rojasme01,0
Scott Rolen\rolensc01,4.5
Mandy Romero#\romerma01,-0.4
Jose Rosado*\rosadjo01,0
Melvin Rosario#\rosarme01,-0.1
Brian Rose\rosebr01,0
Pete Rose*\rosepe02,-0.3
Matt Ruebel*\ruebema01,-0.1
Kirk Rueter*\rueteki01,0
Scott Ruffcorn\ruffcsc01,0
Bruce Ruffin#\ruffibr01,0
Glendon Rusch*\ruschgl01,0
Ken Ryan\ryanke01,0
Bret Saberhagen\saberbr01,0
A.J. Sager\sagera.01,0
Marc Sagmoen*\sagmoma01,-0.5
Tim Salmon\salmoti01,5
Juan Samuel\samueju01,0.3
Rey Sanchez\sanchre01,0.3
Ryne Sandberg\sandbry01,0.8
Deion Sanders*\sandede02,0.1
Reggie Sanders\sandere02,2
Scott Sanders\sandesc02,0
Julio Santana\santaju01,0.1
F.P. Santangelo#\santaf.01,1.6
Benito Santiago\santibe01,0.8
Jose Santiago\santijo03,0
Tony Saunders*\saundto01,-0.1
Steve Scarsone\scarsst01,-0.1
Curt Schilling\schilcu01,0
Jason Schmidt\schmija01,-0.1
Pete Schourek*\schoupe01,0.2
Tim Scott\scottti01,0
Kevin Sefcik\sefcike01,-0.3
David Segui#\seguida01,2.1
Kevin Seitzer\seitzke01,-0.4
Aaron Sele\seleaa01,0
Dan Serafini#\serafda01,0
Scott Servais\servasc01,0.6
Scott Service\servisc01,0
Richie Sexson\sexsori01,-0.1
Jeff Shaw\shawje01,0
Danny Sheaffer\sheafda01,-1.1
Andy Sheets\sheetan01,0.2
Gary Sheffield\sheffga01,2.6
Scott Sheldon\sheldsc01,0
Craig Shipley\shiplcr01,0
Paul Shuey\shueypa01,0
Terry Shumpert\shumpte01,-0.2
Ruben Sierra#\sierrru01,-0.1
Jose Silva\silvajo01,-0.1
Dave Silvestri\silveda01,-0.2
Bill Simas*\simasbi01,0
Mike Simms\simmsmi01,-0.4
Randall Simon*\simonra01,0.1
Mike Sirotka*\sirotmi01,0
Don Slaught\slaugdo01,-0.4
Heathcliff Slocumb\slocuhe01,0
Aaron Small\smallaa01,0
John Smiley*\smilejo01,-0.2
Lee Smith\smithle02,0
Mark Smith\smithma03,1
Pete Smith\smithpe02,0.1
John Smoltz\smoltjo01,0.7
Chris Snopek\snopech01,-1.1
J.T. Snow*\snowj.01,2.9
Clint Sodowsky*\sodowcl01,0
Luis Sojo\sojolu01,0.4
Paul Sorrento*\sorrepa01,2.3
Sammy Sosa\sosasa01,2.5
Tim Spehr\spehrti01,-0.1
Bill Spiers*\spierbi01,4.4
Scott Spiezio#\spiezsc01,1.6
Paul Spoljaric\spoljpa01,0
Jerry Spradlin#\spradje01,0
Ed Sprague\spraged02,0.3
Dennis Springer\sprinde01,0
Russ Springer\sprinru01,0
Scott Stahoviak*\stahosc01,-0.2
Matt Stairs*\stairma01,1.9
Rob Stanifer\staniro01,0.2
Andy Stankiewicz\stankan01,-0.5
Mike Stanley\stanlmi02,1.6
Mike Stanton*\stantmi02,0
Terry Steinbach\steinte01,0.6
Garrett Stephenson\stephga01,-0.2
Dave Stevens\steveda01,0
Lee Stevens*\stevele01,1
Andy Stewart\stewaan01,0
Shannon Stewart\stewash01,0.6
Kelly Stinnett\stinnke01,0.1
Kevin Stocker#\stockke01,1.7
Todd Stottlemyre*\stottto01,0.9
Doug Strange#\strando01,1.2
Darryl Strawberry*\strawda01,-0.5
Everett Stull\stullev01,0
Tanyon Sturtze\sturtta01,0
Chris Stynes\stynech01,2.4
Scott Sullivan\sullisc01,-0.1
Jeff Suppan\suppaje01,0
B.J. Surhoff*\surhob.01,3.5
Larry Sutton*\suttola01,0.3
Dale Sveum#\sveumda01,-0.1
Dave Swartzbaugh\swartda01,0
Mark Sweeney*\sweenma01,0
Mike Sweeney\sweenmi01,1
Bill Swift\swiftbi02,0.3
Greg Swindell\swindgr01,0
Jeff Tabaka\tabakje01,0
Kevin Tapani\tapanke01,0
Tony Tarasco*\tarasto01,0.5
Danny Tartabull\tartada01,-0.1
Fernando Tatis\tatisfe01,0.6
Ramon Tatis*\tatisra01,0
Ed Taubensee*\taubeed01,-0.1
Jesus Tavarez#\tavarje01,-0.3
Julian Tavarez*\tavarju01,0
Billy Taylor\taylobi04,0
Miguel Tejada\tejadmi01,-0.2
Amaury Telemaco\telemam01,0.1
Anthony Telford\telfoan01,0.1
Dave Telgheder\telghda01,0
Mickey Tettleton#\tettlmi01,-0.5
Bob Tewksbury\tewksbo01,0
Frank Thomas\thomafr04,7.3
Larry Thomas\thomala01,0
Jim Thome*\thomeji01,5.5
Justin Thompson*\thompju02,0
Mark Thompson\thompma01,0.1
John Thomson\thomsjo01,0.3
Gary Thurman\thurmga01,-0.1
Mike Thurman\thurmmi01,0.1
Mike Timlin\timlimi01,0
Ozzie Timmons\timmooz01,0
Lee Tinsley#\tinslle01,0.1
Andy Tomberlin*\tombean01,-0.1
Brett Tomko\tomkobr01,-0.1
Salomon Torres\torresa01,-0.1
Steve Trachsel\trachst01,-0.1
Bubba Trammell\trammbu01,-0.5
Ricky Trlicek\trlicri01,0
Mike Trombley\trombmi01,0
Michael Tucker*\tuckemi01,2.8
Chris Turner\turnech01,0.1
Tim Unroe\unroeti01,0.3
Ugueth Urbina\urbinug01,0
Marc Valdes\valdema01,-0.1
Ismael Valdez\valdeis01,-0.4
Mario Valdez*\valdema02,-0.2
Javier Valentin#\valenja01,0.1
John Valentin\valenjo02,4.6
Jose Valentin#\valenjo03,1.4
Fernando Valenzuela*\valenfe01,0
John Vander Wal*\vandejo02,-0.9
William VanLandingham\vanlawi01,-0.1
Jason Varitek#\varitja01,0.1
Greg Vaughn\vaughgr01,0.2
Mo Vaughn*\vaughmo01,3.9
Jorge Velandia\velanjo01,-0.7
Randy Velarde\velarra01,0
Robin Ventura*\venturo01,2
Dario Veras\verasda01,0
Quilvio Veras#\verasqu01,-0.1
Dave Veres\veresda01,0.1
Randy Veres\veresra01,0
Jose Vidro#\vidrojo01,-0.3
Ron Villone*\villoro01,0
Fernando Vina*\vinafe01,1.1
Joe Vitiello\vitiejo01,-0.5
Jose Vizcaino#\vizcajo01,2.5
Omar Vizquel#\vizquom01,3.5
Jack Voigt\voigtja01,0.4
Ed Vosberg*\vosbeed01,0
Terrell Wade*\wadete01,0.1
Billy Wagner*\wagnebi02,0
Paul Wagner\wagnepa01,0
Dave Wainhouse*\wainhda01,0
Tim Wakefield\wakefti01,0
Matt Walbeck#\walbema01,0.1
Jamie Walker*\walkeja01,0
Larry Walker*\walkela01,9.8
Todd Walker*\walketo04,0.3
Donne Wall\walldo01,0
Jeff Wallace*\wallaje01,0
Jerome Walton\waltoje01,0.3
Turner Ward#\wardtu01,1.1
John Wasdin\wasdijo01,0
Pat Watkins\watkipa01,-0.3
Allen Watson*\watsoal01,0
David Weathers\weathda01,0
Lenny Webster\webstle01,0.7
John Wehner\wehnejo01,-0.2
Walt Weiss#\weisswa01,1.9
Bob Wells\wellsbo01,0.1
David Wells*\wellsda01,0
Turk Wendell#\wendetu01,0
Don Wengert\wengedo01,0
John Wetteland\wettejo01,0.1
Matt Whisenant\whisema01,0
Devon White#\whitede03,1.3
Gabe White*\whitega01,-0.1
Rondell White\whitero02,4.8
Mark Whiten#\whitema01,-0.1
Matt Whiteside\whitema02,0
Bob Wickman\wickmbo01,0
Chris Widger\widgech01,-1.2
Marc Wilkins\wilkima01,0
Rick Wilkins*\wilkiri01,0.4
Bernie Williams#\willibe02,5.5
Brian Williams\willibr01,0
Eddie Williams\willied01,-0.4
George Williams#\willige03,1.7
Gerald Williams\willige02,1.1
Matt Williams\willima04,4.2
Mike Williams\willimi03,0
Mitch Williams*\willimi02,0
Shad Williams\willish01,0
Woody Williams\williwo02,0.1
Antone Williamson*\willian01,-0.8
Dan Wilson\wilsoda01,3.8
Enrique Wilson#\wilsoen01,0
Scott Winchester\winchsc01,0
Darrin Winston\winstda01,0.1
Jay Witasick\witasja01,0
Bobby Witt\wittbo01,0.2
Mark Wohlers\wohlema01,0
Steve Wojciechowski*\wojcist01,0
Bob Wolcott\wolcobo01,0
Tony Womack*\womacto01,-0.9
Steve Woodard*\woodast01,0
Tim Worrell\worreti01,0.1
Todd Worrell\worreto01,0
Jamey Wright\wrighja01,-0.2
Jaret Wright\wrighja02,-0.1
Esteban Yan\yanes01,0
Dmitri Young#\youngdm01,0.3
Eric Young\younger01,2.3
Ernie Young\younger02,-0.7
Kevin Young\youngke01,2.8
Gregg Zaun#\zaungr01,1
Todd Zeile\zeileto01,2
